machine_id,timestamp,variable,value
PUMP-1010,2026-04-03T00:00:00,pressure_bar,3.22
PUMP-1010,2026-04-03T00:00:00,load_pct,73.31
PUMP-1001,2026-04-03T06:00:00,vibration_mm_s,3.84
PUMP-1001,2026-04-03T06:00:00,temperature_c,71.47
PUMP-1001,2026-04-03T06:00:00,current_a,10.51
PUMP-1001,2026-04-03T06:00:00,pressure_bar,2.95
PUMP-1001,2026-04-03T06:00:00,load_pct,72.88
PUMP-1002,2026-04-03T06:00:00,vibration_mm_s,3.71
PUMP-1002,2026-04-03T06:00:00,temperature_c,67.08
PUMP-1002,2026-04-03T06:00:00,current_a,11.64
PUMP-1002,2026-04-03T06:00:00,pressure_bar,2.95
PUMP-1002,2026-04-03T06:00:00,load_pct,76.72
PUMP-1003,2026-04-03T06:00:00,vibration_mm_s,3.38
PUMP-1003,2026-04-03T06:00:00,temperature_c,69.27
PUMP-1003,2026-04-03T06:00:00,current_a,11.67
PUMP-1003,2026-04-03T06:00:00,pressure_bar,3.18
PUMP-1003,2026-04-03T06:00:00,load_pct,77.08
PUMP-1004,2026-04-03T06:00:00,vibration_mm_s,3.57
PUMP-1004,2026-04-03T06:00:00,temperature_c,67.12
PUMP-1004,2026-04-03T06:00:00,current_a,11.61
PUMP-1004,2026-04-03T06:00:00,pressure_bar,2.85
PUMP-1004,2026-04-03T06:00:00,load_pct,76.45
PUMP-1005,2026-04-03T06:00:00,vibration_mm_s,3.19
PUMP-1005,2026-04-03T06:00:00,temperature_c,69.28
PUMP-1005,2026-04-03T06:00:00,current_a,11.7
PUMP-1005,2026-04-03T06:00:00,pressure_bar,3.05
PUMP-1005,2026-04-03T06:00:00,load_pct,80.35
PUMP-1006,2026-04-03T06:00:00,vibration_mm_s,3.49
PUMP-1006,2026-04-03T06:00:00,temperature_c,69.38
PUMP-1006,2026-04-03T06:00:00,current_a,11.02
PUMP-1006,2026-04-03T06:00:00,pressure_bar,3.26
PUMP-1006,2026-04-03T06:00:00,load_pct,75.81
PUMP-1007,2026-04-03T06:00:00,vibration_mm_s,3.75
PUMP-1007,2026-04-03T06:00:00,temperature_c,68.52
PUMP-1007,2026-04-03T06:00:00,current_a,10.95
PUMP-1007,2026-04-03T06:00:00,pressure_bar,3.13
PUMP-1007,2026-04-03T06:00:00,load_pct,78.36
PUMP-1008,2026-04-03T06:00:00,vibration_mm_s,3.48
PUMP-1008,2026-04-03T06:00:00,temperature_c,70.07
PUMP-1008,2026-04-03T06:00:00,current_a,11.02
PUMP-1008,2026-04-03T06:00:00,pressure_bar,3.26
PUMP-1008,2026-04-03T06:00:00,load_pct,79.08
PUMP-1009,2026-04-03T06:00:00,vibration_mm_s,3.72
PUMP-1009,2026-04-03T06:00:00,temperature_c,65.51
PUMP-1009,2026-04-03T06:00:00,current_a,10.95
PUMP-1009,2026-04-03T06:00:00,pressure_bar,3.26
PUMP-1009,2026-04-03T06:00:00,load_pct,74.82
PUMP-1010,2026-04-03T06:00:00,vibration_mm_s,4
PUMP-1010,2026-04-03T06:00:00,temperature_c,65.92
PUMP-1010,2026-04-03T06:00:00,current_a,11.46
PUMP-1010,2026-04-03T06:00:00,pressure_bar,3.05
PUMP-1010,2026-04-03T06:00:00,load_pct,72.91
PUMP-1001,2026-04-03T12:00:00,vibration_mm_s,3.7
PUMP-1001,2026-04-03T12:00:00,temperature_c,71.91
PUMP-1001,2026-04-03T12:00:00,current_a,11.02
PUMP-1001,2026-04-03T12:00:00,pressure_bar,2.98
PUMP-1001,2026-04-03T12:00:00,load_pct,75.15
PUMP-1002,2026-04-03T12:00:00,vibration_mm_s,3.9
PUMP-1002,2026-04-03T12:00:00,temperature_c,66.68
PUMP-1002,2026-04-03T12:00:00,current_a,11.67
PUMP-1002,2026-04-03T12:00:00,pressure_bar,3.18
PUMP-1002,2026-04-03T12:00:00,load_pct,73.92
PUMP-1003,2026-04-03T12:00:00,vibration_mm_s,3.01
PUMP-1003,2026-04-03T12:00:00,temperature_c,69
PUMP-1003,2026-04-03T12:00:00,current_a,11.76
PUMP-1003,2026-04-03T12:00:00,pressure_bar,3.14
PUMP-1003,2026-04-03T12:00:00,load_pct,77.24
PUMP-1004,2026-04-03T12:00:00,vibration_mm_s,3.83
PUMP-1004,2026-04-03T12:00:00,temperature_c,69.52
PUMP-1004,2026-04-03T12:00:00,current_a,11.35
PUMP-1004,2026-04-03T12:00:00,pressure_bar,3.04
PUMP-1004,2026-04-03T12:00:00,load_pct,82.03
PUMP-1005,2026-04-03T12:00:00,vibration_mm_s,3.46
PUMP-1005,2026-04-03T12:00:00,temperature_c,68.12
PUMP-1005,2026-04-03T12:00:00,current_a,11.93
PUMP-1005,2026-04-03T12:00:00,pressure_bar,3.12
PUMP-1005,2026-04-03T12:00:00,load_pct,77.31
PUMP-1006,2026-04-03T12:00:00,vibration_mm_s,3.51
PUMP-1006,2026-04-03T12:00:00,temperature_c,69.9
PUMP-1006,2026-04-03T12:00:00,current_a,11.01
PUMP-1006,2026-04-03T12:00:00,pressure_bar,3.02
PUMP-1006,2026-04-03T12:00:00,load_pct,81.67
PUMP-1007,2026-04-03T12:00:00,vibration_mm_s,3.76
PUMP-1007,2026-04-03T12:00:00,temperature_c,71.75
PUMP-1007,2026-04-03T12:00:00,current_a,11.05
PUMP-1007,2026-04-03T12:00:00,pressure_bar,2.98
PUMP-1007,2026-04-03T12:00:00,load_pct,78.06
PUMP-1008,2026-04-03T12:00:00,vibration_mm_s,3.47
PUMP-1008,2026-04-03T12:00:00,temperature_c,68.6
PUMP-1008,2026-04-03T12:00:00,current_a,10.83
PUMP-1008,2026-04-03T12:00:00,pressure_bar,3.27
PUMP-1008,2026-04-03T12:00:00,load_pct,79.66
PUMP-1009,2026-04-03T12:00:00,vibration_mm_s,3.52
PUMP-1009,2026-04-03T12:00:00,temperature_c,65.29
PUMP-1009,2026-04-03T12:00:00,current_a,11.23
PUMP-1009,2026-04-03T12:00:00,pressure_bar,3.19
PUMP-1009,2026-04-03T12:00:00,load_pct,72.64
PUMP-1010,2026-04-03T12:00:00,vibration_mm_s,3.99
PUMP-1010,2026-04-03T12:00:00,temperature_c,66.16
PUMP-1010,2026-04-03T12:00:00,current_a,11.77
PUMP-1010,2026-04-03T12:00:00,pressure_bar,3.13
PUMP-1010,2026-04-03T12:00:00,load_pct,74.05
PUMP-1001,2026-04-03T18:00:00,vibration_mm_s,3.68
PUMP-1001,2026-04-03T18:00:00,temperature_c,72.95
PUMP-1001,2026-04-03T18:00:00,current_a,10.36
PUMP-1001,2026-04-03T18:00:00,pressure_bar,2.82
PUMP-1001,2026-04-03T18:00:00,load_pct,74.47
PUMP-1002,2026-04-03T18:00:00,vibration_mm_s,3.9
PUMP-1002,2026-04-03T18:00:00,temperature_c,68.53
PUMP-1002,2026-04-03T18:00:00,current_a,11.22
PUMP-1002,2026-04-03T18:00:00,pressure_bar,3.15
PUMP-1002,2026-04-03T18:00:00,load_pct,73.53
PUMP-1003,2026-04-03T18:00:00,vibration_mm_s,3.29
PUMP-1003,2026-04-03T18:00:00,temperature_c,68.17
PUMP-1003,2026-04-03T18:00:00,current_a,11.44
PUMP-1003,2026-04-03T18:00:00,pressure_bar,2.92
PUMP-1003,2026-04-03T18:00:00,load_pct,79.64
PUMP-1004,2026-04-03T18:00:00,vibration_mm_s,3.75
PUMP-1004,2026-04-03T18:00:00,temperature_c,67.41
PUMP-1004,2026-04-03T18:00:00,current_a,10.77
PUMP-1004,2026-04-03T18:00:00,pressure_bar,3.09
PUMP-1004,2026-04-03T18:00:00,load_pct,80.18
PUMP-1005,2026-04-03T18:00:00,vibration_mm_s,3.15
PUMP-1005,2026-04-03T18:00:00,temperature_c,69.4
PUMP-1005,2026-04-03T18:00:00,current_a,11.15
PUMP-1005,2026-04-03T18:00:00,pressure_bar,3.22
PUMP-1005,2026-04-03T18:00:00,load_pct,75.87
PUMP-1006,2026-04-03T18:00:00,vibration_mm_s,3.44
PUMP-1006,2026-04-03T18:00:00,temperature_c,69.78
PUMP-1006,2026-04-03T18:00:00,current_a,11
PUMP-1006,2026-04-03T18:00:00,pressure_bar,3.1
PUMP-1006,2026-04-03T18:00:00,load_pct,79.33
PUMP-1007,2026-04-03T18:00:00,vibration_mm_s,3.52
PUMP-1007,2026-04-03T18:00:00,temperature_c,68.47
PUMP-1007,2026-04-03T18:00:00,current_a,11.09
PUMP-1007,2026-04-03T18:00:00,pressure_bar,3.16
PUMP-1007,2026-04-03T18:00:00,load_pct,80.74
PUMP-1008,2026-04-03T18:00:00,vibration_mm_s,3.74
PUMP-1008,2026-04-03T18:00:00,temperature_c,69.23
PUMP-1008,2026-04-03T18:00:00,current_a,11.24
PUMP-1008,2026-04-03T18:00:00,pressure_bar,3.04
PUMP-1008,2026-04-03T18:00:00,load_pct,77.16
PUMP-1009,2026-04-03T18:00:00,vibration_mm_s,3.67
PUMP-1009,2026-04-03T18:00:00,temperature_c,64.59
PUMP-1009,2026-04-03T18:00:00,current_a,11.05
PUMP-1009,2026-04-03T18:00:00,pressure_bar,2.94
PUMP-1009,2026-04-03T18:00:00,load_pct,75.96
PUMP-1010,2026-04-03T18:00:00,vibration_mm_s,3.71
PUMP-1010,2026-04-03T18:00:00,temperature_c,66.53
PUMP-1010,2026-04-03T18:00:00,current_a,11.1
PUMP-1010,2026-04-03T18:00:00,pressure_bar,3.27
PUMP-1010,2026-04-03T18:00:00,load_pct,72.3
PUMP-1001,2026-04-04T00:00:00,vibration_mm_s,3.78
PUMP-1001,2026-04-04T00:00:00,temperature_c,70.03
PUMP-1001,2026-04-04T00:00:00,current_a,11.01
PUMP-1001,2026-04-04T00:00:00,pressure_bar,3.07
PUMP-1001,2026-04-04T00:00:00,load_pct,70.92
PUMP-1002,2026-04-04T00:00:00,vibration_mm_s,3.68
PUMP-1002,2026-04-04T00:00:00,temperature_c,67.17
PUMP-1002,2026-04-04T00:00:00,current_a,10.74
PUMP-1002,2026-04-04T00:00:00,pressure_bar,3.22
PUMP-1002,2026-04-04T00:00:00,load_pct,72.78
PUMP-1003,2026-04-04T00:00:00,vibration_mm_s,3.23
PUMP-1003,2026-04-04T00:00:00,temperature_c,67.92
PUMP-1003,2026-04-04T00:00:00,current_a,11.87
PUMP-1003,2026-04-04T00:00:00,pressure_bar,3.05
PUMP-1003,2026-04-04T00:00:00,load_pct,77.97
PUMP-1004,2026-04-04T00:00:00,vibration_mm_s,3.64
PUMP-1004,2026-04-04T00:00:00,temperature_c,68.51
PUMP-1004,2026-04-04T00:00:00,current_a,11.39
PUMP-1004,2026-04-04T00:00:00,pressure_bar,2.94
PUMP-1004,2026-04-04T00:00:00,load_pct,79.64
PUMP-1005,2026-04-04T00:00:00,vibration_mm_s,3.47
PUMP-1005,2026-04-04T00:00:00,temperature_c,68.3
PUMP-1005,2026-04-04T00:00:00,current_a,11.08
PUMP-1005,2026-04-04T00:00:00,pressure_bar,2.99
PUMP-1005,2026-04-04T00:00:00,load_pct,78.52
PUMP-1006,2026-04-04T00:00:00,vibration_mm_s,3.21
PUMP-1006,2026-04-04T00:00:00,temperature_c,69.76
PUMP-1006,2026-04-04T00:00:00,current_a,10.83
PUMP-1006,2026-04-04T00:00:00,pressure_bar,3.04
PUMP-1006,2026-04-04T00:00:00,load_pct,77.1
PUMP-1007,2026-04-04T00:00:00,vibration_mm_s,3.74
PUMP-1007,2026-04-04T00:00:00,temperature_c,69.02
PUMP-1007,2026-04-04T00:00:00,current_a,10.89
PUMP-1007,2026-04-04T00:00:00,pressure_bar,3.14
PUMP-1007,2026-04-04T00:00:00,load_pct,77.98
PUMP-1008,2026-04-04T00:00:00,vibration_mm_s,3.49
PUMP-1008,2026-04-04T00:00:00,temperature_c,68.04
PUMP-1008,2026-04-04T00:00:00,current_a,10.84
PUMP-1008,2026-04-04T00:00:00,pressure_bar,3.24
PUMP-1008,2026-04-04T00:00:00,load_pct,81.88
PUMP-1009,2026-04-04T00:00:00,vibration_mm_s,3.51
PUMP-1009,2026-04-04T00:00:00,temperature_c,63.38
PUMP-1009,2026-04-04T00:00:00,current_a,11.04
PUMP-1009,2026-04-04T00:00:00,pressure_bar,3.18
PUMP-1009,2026-04-04T00:00:00,load_pct,74.47
PUMP-1010,2026-04-04T00:00:00,vibration_mm_s,3.87
PUMP-1010,2026-04-04T00:00:00,temperature_c,65.84
PUMP-1010,2026-04-04T00:00:00,current_a,11.07
PUMP-1010,2026-04-04T00:00:00,pressure_bar,2.97
PUMP-1010,2026-04-04T00:00:00,load_pct,73.3
PUMP-1001,2026-04-04T06:00:00,vibration_mm_s,4.08
PUMP-1001,2026-04-04T06:00:00,temperature_c,71.23
PUMP-1001,2026-04-04T06:00:00,current_a,11.09
PUMP-1001,2026-04-04T06:00:00,pressure_bar,2.97
PUMP-1001,2026-04-04T06:00:00,load_pct,72.98
PUMP-1002,2026-04-04T06:00:00,vibration_mm_s,3.93
PUMP-1002,2026-04-04T06:00:00,temperature_c,66.29
PUMP-1002,2026-04-04T06:00:00,current_a,11.12
PUMP-1002,2026-04-04T06:00:00,pressure_bar,3.06
PUMP-1002,2026-04-04T06:00:00,load_pct,73.48
PUMP-1003,2026-04-04T06:00:00,vibration_mm_s,3
PUMP-1003,2026-04-04T06:00:00,temperature_c,71.06
PUMP-1003,2026-04-04T06:00:00,current_a,12.15
PUMP-1003,2026-04-04T06:00:00,pressure_bar,3.13
PUMP-1003,2026-04-04T06:00:00,load_pct,76.16
PUMP-1004,2026-04-04T06:00:00,vibration_mm_s,3.69
PUMP-1004,2026-04-04T06:00:00,temperature_c,67.52
PUMP-1004,2026-04-04T06:00:00,current_a,11.28
PUMP-1004,2026-04-04T06:00:00,pressure_bar,3.09
PUMP-1004,2026-04-04T06:00:00,load_pct,76.9
PUMP-1005,2026-04-04T06:00:00,vibration_mm_s,3.52
PUMP-1005,2026-04-04T06:00:00,temperature_c,69.17
PUMP-1005,2026-04-04T06:00:00,current_a,11.88
PUMP-1005,2026-04-04T06:00:00,pressure_bar,3.07
PUMP-1005,2026-04-04T06:00:00,load_pct,78
PUMP-1006,2026-04-04T06:00:00,vibration_mm_s,3.16
PUMP-1006,2026-04-04T06:00:00,temperature_c,71.97
PUMP-1006,2026-04-04T06:00:00,current_a,11.56
PUMP-1006,2026-04-04T06:00:00,pressure_bar,3.3
PUMP-1006,2026-04-04T06:00:00,load_pct,76.82
PUMP-1007,2026-04-04T06:00:00,vibration_mm_s,3.76
PUMP-1007,2026-04-04T06:00:00,temperature_c,69.81
PUMP-1007,2026-04-04T06:00:00,current_a,11.73
PUMP-1007,2026-04-04T06:00:00,pressure_bar,2.92
PUMP-1007,2026-04-04T06:00:00,load_pct,76.36
PUMP-1008,2026-04-04T06:00:00,vibration_mm_s,3.5
PUMP-1008,2026-04-04T06:00:00,temperature_c,67.74
PUMP-1008,2026-04-04T06:00:00,current_a,11.09
PUMP-1008,2026-04-04T06:00:00,pressure_bar,3.25
PUMP-1008,2026-04-04T06:00:00,load_pct,80.76
PUMP-1009,2026-04-04T06:00:00,vibration_mm_s,3.61
PUMP-1009,2026-04-04T06:00:00,temperature_c,64.22
PUMP-1009,2026-04-04T06:00:00,current_a,11.27
PUMP-1009,2026-04-04T06:00:00,pressure_bar,2.96
PUMP-1009,2026-04-04T06:00:00,load_pct,74.43
PUMP-1010,2026-04-04T06:00:00,vibration_mm_s,3.75
PUMP-1010,2026-04-04T06:00:00,temperature_c,67.09
PUMP-1010,2026-04-04T06:00:00,current_a,11.52
PUMP-1010,2026-04-04T06:00:00,pressure_bar,3.01
PUMP-1010,2026-04-04T06:00:00,load_pct,71.24
PUMP-1001,2026-04-04T12:00:00,vibration_mm_s,3.85
PUMP-1001,2026-04-04T12:00:00,temperature_c,73.59
PUMP-1001,2026-04-04T12:00:00,current_a,10.9
PUMP-1001,2026-04-04T12:00:00,pressure_bar,2.94
PUMP-1001,2026-04-04T12:00:00,load_pct,75.83
PUMP-1002,2026-04-04T12:00:00,vibration_mm_s,4.07
PUMP-1002,2026-04-04T12:00:00,temperature_c,69.47
PUMP-1002,2026-04-04T12:00:00,current_a,11.59
PUMP-1002,2026-04-04T12:00:00,pressure_bar,3.06
PUMP-1002,2026-04-04T12:00:00,load_pct,76.84
PUMP-1003,2026-04-04T12:00:00,vibration_mm_s,3.38
PUMP-1003,2026-04-04T12:00:00,temperature_c,69.2
PUMP-1003,2026-04-04T12:00:00,current_a,12.31
PUMP-1003,2026-04-04T12:00:00,pressure_bar,3.01
PUMP-1003,2026-04-04T12:00:00,load_pct,77.61
PUMP-1004,2026-04-04T12:00:00,vibration_mm_s,3.81
PUMP-1004,2026-04-04T12:00:00,temperature_c,69.51
PUMP-1004,2026-04-04T12:00:00,current_a,11.41
PUMP-1004,2026-04-04T12:00:00,pressure_bar,2.96
PUMP-1004,2026-04-04T12:00:00,load_pct,82.54
PUMP-1005,2026-04-04T12:00:00,vibration_mm_s,3.25
PUMP-1005,2026-04-04T12:00:00,temperature_c,70.78
PUMP-1005,2026-04-04T12:00:00,current_a,11.81
PUMP-1005,2026-04-04T12:00:00,pressure_bar,3.02
PUMP-1005,2026-04-04T12:00:00,load_pct,77.63
PUMP-1006,2026-04-04T12:00:00,vibration_mm_s,3.58
PUMP-1006,2026-04-04T12:00:00,temperature_c,69.83
PUMP-1006,2026-04-04T12:00:00,current_a,11.65
PUMP-1006,2026-04-04T12:00:00,pressure_bar,3.19
PUMP-1006,2026-04-04T12:00:00,load_pct,79.45
PUMP-1007,2026-04-04T12:00:00,vibration_mm_s,3.66
PUMP-1007,2026-04-04T12:00:00,temperature_c,70.86
PUMP-1007,2026-04-04T12:00:00,current_a,11.36
PUMP-1007,2026-04-04T12:00:00,pressure_bar,3.01
PUMP-1007,2026-04-04T12:00:00,load_pct,81.77
PUMP-1008,2026-04-04T12:00:00,vibration_mm_s,3.67
PUMP-1008,2026-04-04T12:00:00,temperature_c,70.21
PUMP-1008,2026-04-04T12:00:00,current_a,10.98
PUMP-1008,2026-04-04T12:00:00,pressure_bar,3.12
PUMP-1008,2026-04-04T12:00:00,load_pct,83
PUMP-1009,2026-04-04T12:00:00,vibration_mm_s,3.81
PUMP-1009,2026-04-04T12:00:00,temperature_c,65.06
PUMP-1009,2026-04-04T12:00:00,current_a,11.52
PUMP-1009,2026-04-04T12:00:00,pressure_bar,3.14
PUMP-1009,2026-04-04T12:00:00,load_pct,71.98
PUMP-1010,2026-04-04T12:00:00,vibration_mm_s,3.96
PUMP-1010,2026-04-04T12:00:00,temperature_c,65.25
PUMP-1010,2026-04-04T12:00:00,current_a,11.59
PUMP-1010,2026-04-04T12:00:00,pressure_bar,3.28
PUMP-1010,2026-04-04T12:00:00,load_pct,75.04
PUMP-1001,2026-04-04T18:00:00,vibration_mm_s,4.08
PUMP-1001,2026-04-04T18:00:00,temperature_c,72.68
PUMP-1001,2026-04-04T18:00:00,current_a,11.02
PUMP-1001,2026-04-04T18:00:00,pressure_bar,2.91
PUMP-1001,2026-04-04T18:00:00,load_pct,77.96
PUMP-1002,2026-04-04T18:00:00,vibration_mm_s,3.69
PUMP-1002,2026-04-04T18:00:00,temperature_c,67.82
PUMP-1002,2026-04-04T18:00:00,current_a,11.07
PUMP-1002,2026-04-04T18:00:00,pressure_bar,2.93
PUMP-1002,2026-04-04T18:00:00,load_pct,78.39
PUMP-1003,2026-04-04T18:00:00,vibration_mm_s,3
PUMP-1003,2026-04-04T18:00:00,temperature_c,68.97
PUMP-1003,2026-04-04T18:00:00,current_a,12.1
PUMP-1003,2026-04-04T18:00:00,pressure_bar,3.18
PUMP-1003,2026-04-04T18:00:00,load_pct,75.8
PUMP-1004,2026-04-04T18:00:00,vibration_mm_s,3.58
PUMP-1004,2026-04-04T18:00:00,temperature_c,68.96
PUMP-1004,2026-04-04T18:00:00,current_a,11.22
PUMP-1004,2026-04-04T18:00:00,pressure_bar,3.06
PUMP-1004,2026-04-04T18:00:00,load_pct,76.13
PUMP-1005,2026-04-04T18:00:00,vibration_mm_s,3.26
PUMP-1005,2026-04-04T18:00:00,temperature_c,68.91
PUMP-1005,2026-04-04T18:00:00,current_a,11.35
PUMP-1005,2026-04-04T18:00:00,pressure_bar,3.08
PUMP-1005,2026-04-04T18:00:00,load_pct,78.09
PUMP-1006,2026-04-04T18:00:00,vibration_mm_s,3.52
PUMP-1006,2026-04-04T18:00:00,temperature_c,71.64
PUMP-1006,2026-04-04T18:00:00,current_a,11.08
PUMP-1006,2026-04-04T18:00:00,pressure_bar,3.13
PUMP-1006,2026-04-04T18:00:00,load_pct,75.49
PUMP-1007,2026-04-04T18:00:00,vibration_mm_s,3.78
PUMP-1007,2026-04-04T18:00:00,temperature_c,70.16
PUMP-1007,2026-04-04T18:00:00,current_a,11.29
PUMP-1007,2026-04-04T18:00:00,pressure_bar,3.17
PUMP-1007,2026-04-04T18:00:00,load_pct,75.74
PUMP-1008,2026-04-04T18:00:00,vibration_mm_s,3.47
PUMP-1008,2026-04-04T18:00:00,temperature_c,69.66
PUMP-1008,2026-04-04T18:00:00,current_a,10.6
PUMP-1008,2026-04-04T18:00:00,pressure_bar,3.08
PUMP-1008,2026-04-04T18:00:00,load_pct,78.02
PUMP-1009,2026-04-04T18:00:00,vibration_mm_s,3.81
PUMP-1009,2026-04-04T18:00:00,temperature_c,65.12
PUMP-1009,2026-04-04T18:00:00,current_a,11.01
PUMP-1009,2026-04-04T18:00:00,pressure_bar,3.21
PUMP-1009,2026-04-04T18:00:00,load_pct,76.05
PUMP-1010,2026-04-04T18:00:00,vibration_mm_s,3.99
PUMP-1010,2026-04-04T18:00:00,temperature_c,64.75
PUMP-1010,2026-04-04T18:00:00,current_a,11.56
PUMP-1010,2026-04-04T18:00:00,pressure_bar,3.03
PUMP-1010,2026-04-04T18:00:00,load_pct,70.28
PUMP-1001,2026-04-05T00:00:00,vibration_mm_s,4.07
PUMP-1001,2026-04-05T00:00:00,temperature_c,72.82
PUMP-1001,2026-04-05T00:00:00,current_a,10.45
PUMP-1001,2026-04-05T00:00:00,pressure_bar,2.99
PUMP-1001,2026-04-05T00:00:00,load_pct,72.26
PUMP-1002,2026-04-05T00:00:00,vibration_mm_s,3.94
PUMP-1002,2026-04-05T00:00:00,temperature_c,67.08
PUMP-1002,2026-04-05T00:00:00,current_a,10.73
PUMP-1002,2026-04-05T00:00:00,pressure_bar,3.16
PUMP-1002,2026-04-05T00:00:00,load_pct,75.99
PUMP-1003,2026-04-05T00:00:00,vibration_mm_s,3.32
PUMP-1003,2026-04-05T00:00:00,temperature_c,70.67
PUMP-1003,2026-04-05T00:00:00,current_a,11.79
PUMP-1003,2026-04-05T00:00:00,pressure_bar,2.95
PUMP-1003,2026-04-05T00:00:00,load_pct,76.23
PUMP-1004,2026-04-05T00:00:00,vibration_mm_s,3.74
PUMP-1004,2026-04-05T00:00:00,temperature_c,66.56
PUMP-1004,2026-04-05T00:00:00,current_a,10.94
PUMP-1004,2026-04-05T00:00:00,pressure_bar,3.01
PUMP-1004,2026-04-05T00:00:00,load_pct,78.72
PUMP-1005,2026-04-05T00:00:00,vibration_mm_s,3.25
PUMP-1005,2026-04-05T00:00:00,temperature_c,69.26
PUMP-1005,2026-04-05T00:00:00,current_a,11.29
PUMP-1005,2026-04-05T00:00:00,pressure_bar,3.17
PUMP-1005,2026-04-05T00:00:00,load_pct,77.84
PUMP-1006,2026-04-05T00:00:00,vibration_mm_s,3.55
PUMP-1006,2026-04-05T00:00:00,temperature_c,69.67
PUMP-1006,2026-04-05T00:00:00,current_a,10.86
PUMP-1006,2026-04-05T00:00:00,pressure_bar,3
PUMP-1006,2026-04-05T00:00:00,load_pct,79.13
PUMP-1007,2026-04-05T00:00:00,vibration_mm_s,3.68
PUMP-1007,2026-04-05T00:00:00,temperature_c,68.48
PUMP-1007,2026-04-05T00:00:00,current_a,11.26
PUMP-1007,2026-04-05T00:00:00,pressure_bar,3.13
PUMP-1007,2026-04-05T00:00:00,load_pct,77.84
PUMP-1008,2026-04-05T00:00:00,vibration_mm_s,3.71
PUMP-1008,2026-04-05T00:00:00,temperature_c,67.6
PUMP-1008,2026-04-05T00:00:00,current_a,11.06
PUMP-1008,2026-04-05T00:00:00,pressure_bar,2.95
PUMP-1008,2026-04-05T00:00:00,load_pct,78.29
PUMP-1009,2026-04-05T00:00:00,vibration_mm_s,3.6
PUMP-1009,2026-04-05T00:00:00,temperature_c,64.76
PUMP-1009,2026-04-05T00:00:00,current_a,11.14
PUMP-1009,2026-04-05T00:00:00,pressure_bar,3.16
PUMP-1009,2026-04-05T00:00:00,load_pct,73.81
PUMP-1010,2026-04-05T00:00:00,vibration_mm_s,3.75
PUMP-1010,2026-04-05T00:00:00,temperature_c,65.04
PUMP-1010,2026-04-05T00:00:00,current_a,11.33
PUMP-1010,2026-04-05T00:00:00,pressure_bar,3.09
PUMP-1010,2026-04-05T00:00:00,load_pct,68.74
PUMP-1001,2026-04-05T06:00:00,vibration_mm_s,3.87
PUMP-1001,2026-04-05T06:00:00,temperature_c,73.75
PUMP-1001,2026-04-05T06:00:00,current_a,10.9
PUMP-1001,2026-04-05T06:00:00,pressure_bar,3.13
PUMP-1001,2026-04-05T06:00:00,load_pct,76.41
PUMP-1002,2026-04-05T06:00:00,vibration_mm_s,3.68
PUMP-1002,2026-04-05T06:00:00,temperature_c,69.05
PUMP-1002,2026-04-05T06:00:00,current_a,11.4
PUMP-1002,2026-04-05T06:00:00,pressure_bar,3.21
PUMP-1002,2026-04-05T06:00:00,load_pct,76.7
PUMP-1003,2026-04-05T06:00:00,vibration_mm_s,3.33
PUMP-1003,2026-04-05T06:00:00,temperature_c,68.76
PUMP-1003,2026-04-05T06:00:00,current_a,11.9
PUMP-1003,2026-04-05T06:00:00,pressure_bar,3.04
PUMP-1003,2026-04-05T06:00:00,load_pct,81.09
PUMP-1004,2026-04-05T06:00:00,vibration_mm_s,3.7
PUMP-1004,2026-04-05T06:00:00,temperature_c,68.62
PUMP-1004,2026-04-05T06:00:00,current_a,10.83
PUMP-1004,2026-04-05T06:00:00,pressure_bar,2.88
PUMP-1004,2026-04-05T06:00:00,load_pct,79.21
PUMP-1005,2026-04-05T06:00:00,vibration_mm_s,3.31
PUMP-1005,2026-04-05T06:00:00,temperature_c,69.62
PUMP-1005,2026-04-05T06:00:00,current_a,11.41
PUMP-1005,2026-04-05T06:00:00,pressure_bar,3.17
PUMP-1005,2026-04-05T06:00:00,load_pct,81.95
PUMP-1006,2026-04-05T06:00:00,vibration_mm_s,3.16
PUMP-1006,2026-04-05T06:00:00,temperature_c,71.47
PUMP-1006,2026-04-05T06:00:00,current_a,10.84
PUMP-1006,2026-04-05T06:00:00,pressure_bar,3.07
PUMP-1006,2026-04-05T06:00:00,load_pct,76.61
PUMP-1007,2026-04-05T06:00:00,vibration_mm_s,3.81
PUMP-1007,2026-04-05T06:00:00,temperature_c,68.53
PUMP-1007,2026-04-05T06:00:00,current_a,11.23
PUMP-1007,2026-04-05T06:00:00,pressure_bar,2.97
PUMP-1007,2026-04-05T06:00:00,load_pct,80.28
PUMP-1008,2026-04-05T06:00:00,vibration_mm_s,3.66
PUMP-1008,2026-04-05T06:00:00,temperature_c,68.02
PUMP-1008,2026-04-05T06:00:00,current_a,10.7
PUMP-1008,2026-04-05T06:00:00,pressure_bar,3.04
PUMP-1008,2026-04-05T06:00:00,load_pct,77.46
PUMP-1009,2026-04-05T06:00:00,vibration_mm_s,3.73
PUMP-1009,2026-04-05T06:00:00,temperature_c,66.19
PUMP-1009,2026-04-05T06:00:00,current_a,11.12
PUMP-1009,2026-04-05T06:00:00,pressure_bar,3.09
PUMP-1009,2026-04-05T06:00:00,load_pct,73.28
PUMP-1010,2026-04-05T06:00:00,vibration_mm_s,3.75
